Time,SWE,SnowAcc,Density
12/18/20 3:47,0.9017152100000,14.669310000000,72.743495
12/18/20 3:48,0.9018595400000,14.671341000000,71.051924
12/18/20 3:49,0.9021542100000,14.675507000000,70.744017
12/18/20 3:50,0.9023380900000,14.678112000000,70.566019
12/18/20 3:51,0.9025024500000,14.680404000000,71.712389
12/18/20 3:52,0.9027036100000,14.683332000000,68.703489
12/18/20 3:53,0.9028223300000,14.685086000000,67.689009
12/18/20 3:54,0.9028819600000,14.685971000000,67.348130
12/18/20 3:55,0.9029645300000,14.687181000000,68.285077
12/18/20 3:56,0.9030264700000,14.688100000000,67.360364
12/18/20 3:57,0.9031070900000,14.689354000000,64.278934
12/18/20 3:58,0.9032324800000,14.691276000000,65.263872
12/18/20 3:59,0.9033459100000,14.692995000000,65.985353
12/18/20 4:00,0.9034598800000,14.694682000000,67.554127
12/18/20 4:01,0.9035397500000,14.695880000000,66.671923
12/18/20 4:02,0.9036663600000,14.697743000000,67.937510
12/18/20 4:03,0.9038263300000,14.700083000000,68.377627
12/18/20 4:04,0.9040173600000,14.702830000000,69.536879
12/18/20 4:05,0.9041008900000,14.704033000000,69.449230
12/18/20 4:06,0.9042716800000,14.706484000000,69.672635
12/18/20 4:07,0.9045082800000,14.709830000000,70.708870
12/18/20 4:08,0.9046590600000,14.711959000000,70.818053
12/18/20 4:09,0.9048452800000,14.714571000000,71.299188
12/18/20 4:10,0.9051058600000,14.718216000000,71.503079
12/18/20 4:11,0.9052828000000,14.720732000000,70.305488
12/18/20 4:12,0.9055896900000,14.725112000000,70.065596
12/18/20 4:13,0.9057212100000,14.727002000000,69.596187
12/18/20 4:14,0.9058346600000,14.728697000000,66.932347
12/18/20 4:15,0.9059568500000,14.730555000000,65.751105
12/18/20 4:16,0.9062562600000,14.734962000000,67.942346
12/18/20 4:17,0.9064714500000,14.738235000000,65.748452
12/18/20 4:18,0.9066121000000,14.740279000000,68.806697
12/18/20 4:19,0.9068546300000,14.743772000000,69.437959
12/18/20 4:20,0.9072004800000,14.748594000000,71.724937
12/18/20 4:21,0.9076688200000,14.755037000000,72.689023
12/18/20 4:22,0.9079960700000,14.759529000000,72.845582
12/18/20 4:23,0.9082471800000,14.763058000000,71.161344
12/18/20 4:24,0.9084238900000,14.765577000000,70.146539
12/18/20 4:25,0.9086407600000,14.768687000000,69.732968
12/18/20 4:26,0.9088302500000,14.771408000000,69.653125
12/18/20 4:27,0.9090444100000,14.774530000000,68.588260
12/18/20 4:28,0.9093704000000,14.779197000000,69.851594
12/18/20 4:29,0.9096809800000,14.783653000000,69.698369
12/18/20 4:30,0.9099702800000,14.787796000000,69.828497
12/18/20 4:31,0.9103194100000,14.792762000000,70.304616
12/18/20 4:32,0.9106149100000,14.797066000000,68.661729
12/18/20 4:33,0.9108837400000,14.801146000000,65.884235
12/18/20 4:34,0.9110221900000,14.803318000000,63.744906
12/18/20 4:35,0.9112753600000,14.807208000000,65.080419
12/18/20 4:36,0.9116576400000,14.812950000000,66.575431
12/18/20 4:37,0.9119464300000,14.817273000000,66.801070
12/18/20 4:38,0.9122208100000,14.821378000000,66.847443
12/18/20 4:39,0.9127595000000,14.829400000000,67.148870
12/18/20 4:40,0.9132745500000,14.837199000000,66.043561
12/18/20 4:41,0.9135795300000,14.841849000000,65.582533
12/18/20 4:42,0.9141721400000,14.851172000000,63.566000
12/18/20 4:43,0.9145331500000,14.856506000000,67.676485
12/18/20 4:44,0.9151039800000,14.865290000000,64.989561
12/18/20 4:45,0.9157012400000,14.874331000000,66.056706
12/18/20 4:46,0.9162127100000,14.882188000000,65.099073
12/18/20 4:47,0.9168810800000,14.892632000000,63.997983
12/18/20 4:48,0.9174263600000,14.901401000000,62.179272
12/18/20 4:49,0.9178166300000,14.907627000000,62.690382
12/18/20 4:50,0.9185044700000,14.918557000000,62.932331
12/18/20 4:51,0.9194227400000,14.933071000000,63.267698
12/18/20 4:52,0.9206395000000,14.953174000000,60.523544
12/18/20 4:53,0.9218659400000,14.973171000000,61.332826
12/18/20 4:54,0.9223650400000,14.980963000000,64.049765
12/18/20 4:55,0.9228921700000,14.989979000000,58.466356
12/18/20 4:56,0.9234943200000,14.999800000000,61.316453
12/18/20 4:57,0.9243484000000,15.014174000000,59.415343
12/18/20 4:58,0.9247947600000,15.021753000000,58.895905
12/18/20 4:59,0.9253706000000,15.031620000000,58.361286
12/18/20 5:00,0.9261119000000,15.044046000000,59.654598
12/18/20 5:01,0.9268695600000,15.056757000000,59.608443
12/18/20 5:02,0.9273457000000,15.064752000000,59.556403
12/18/20 5:03,0.9282841200000,15.081131000000,57.293487
12/18/20 5:04,0.9296857800000,15.105436000000,57.669887
12/18/20 5:05,0.9304972200000,15.118408000000,62.554735
12/18/20 5:06,0.9320274100000,15.143393000000,61.243774
12/18/20 5:07,0.9340328600000,15.178182000000,57.645838
12/18/20 5:08,0.9360446700000,15.211070000000,61.170966
12/18/20 5:09,0.9385236900000,15.255225000000,56.143306
12/18/20 5:10,0.9404474000000,15.286411000000,61.685501
12/18/20 5:11,0.9427158900000,15.324963000000,58.843001
12/18/20 5:12,0.9450216800000,15.363758000000,59.434755
12/18/20 5:13,0.9470458500000,15.397677000000,59.677373
12/18/20 5:14,0.9486351800000,15.424798000000,58.600070
12/18/20 5:15,0.9495915300000,15.440454000000,61.086085
12/18/20 5:16,0.9509155100000,15.463291000000,57.974460
12/18/20 5:17,0.9519754400000,15.481609000000,57.863981
12/18/20 5:18,0.9530434200000,15.500787000000,55.689134
12/18/20 5:19,0.9538352200000,15.515397000000,54.195726
12/18/20 5:20,0.9546102900000,15.529152000000,56.346809
12/18/20 5:21,0.9553278300000,15.541446000000,58.363874
12/18/20 5:22,0.9560494500000,15.553919000000,57.856148
12/18/20 5:23,0.9569476700000,15.569614000000,57.230528
12/18/20 5:24,0.9574172800000,15.576915000000,64.321641
12/18/20 5:25,0.9578768000000,15.583977000000,65.068435
12/18/20 5:26,0.9585084800000,15.593373000000,67.227706
12/18/20 5:27,0.9591627000000,15.603068000000,67.477163
12/18/20 5:28,0.9600744600000,15.616531000000,67.723703
12/18/20 5:29,0.9605683300000,15.623829000000,67.672704
12/18/20 5:30,0.9611266100000,15.632277000000,66.086349
12/18/20 5:31,0.9618298800000,15.642841000000,66.570301
12/18/20 5:32,0.9626427800000,15.655426000000,64.592130
12/18/20 5:33,0.9642495400000,15.680191000000,64.880938
12/18/20 5:34,0.9652426500000,15.695466000000,65.015514
12/18/20 5:35,0.9661883500000,15.710122000000,64.528604
12/18/20 5:36,0.9671661500000,15.725237000000,64.688243
12/18/20 5:37,0.9683080200000,15.742896000000,64.663549
12/18/20 5:38,0.9692140100000,15.756731000000,65.485419
12/18/20 5:39,0.9700287200000,15.769042000000,66.178132
12/18/20 5:40,0.9708449100000,15.781541000000,65.300536
12/18/20 5:41,0.9716919800000,15.794509000000,65.318049
12/18/20 5:42,0.9726080100000,15.808575000000,65.122275
12/18/20 5:43,0.9735269700000,15.822385000000,66.543429
12/18/20 5:44,0.9742936100000,15.833963000000,66.215410
12/18/20 5:45,0.9750711000000,15.845630000000,66.642998
12/18/20 5:46,0.9757777000000,15.855952000000,68.452235
12/18/20 5:47,0.9762890600000,15.863488000000,67.857445
12/18/20 5:48,0.9769949800000,15.874233000000,65.695284
12/18/20 5:49,0.9777729600000,15.885718000000,67.742254
12/18/20 5:50,0.9782945700000,15.893511000000,66.933359
12/18/20 5:51,0.9790604700000,15.905324000000,64.832098
12/18/20 5:52,0.9795849400000,15.913126000000,67.226552
12/18/20 5:53,0.9803413600000,15.924494000000,66.541086
12/18/20 5:54,0.9808656600000,15.932238000000,67.697860
12/18/20 5:55,0.9810617300000,15.935257000000,64.951939
12/18/20 5:56,0.9816086000000,15.943490000000,66.423617
12/18/20 5:57,0.9819707400000,15.948968000000,66.107367
12/18/20 5:58,0.9824176300000,15.955875000000,64.699964
12/18/20 5:59,0.9828742400000,15.962923000000,64.792147
12/18/20 6:00,0.9831967200000,15.967773000000,66.489557
12/18/20 6:01,0.9834290700000,15.971067000000,70.521859
12/18/20 6:02,0.9836340300000,15.974116000000,67.220469
12/18/20 6:03,0.9839068000000,15.978112000000,68.259312
12/18/20 6:04,0.9841850400000,15.982150000000,68.908516
12/18/20 6:05,0.9843088200000,15.983978000000,67.728975
12/18/20 6:06,0.9844529800000,15.986073000000,68.813776
12/18/20 6:07,0.9846309400000,15.988625000000,69.723516
12/18/20 6:08,0.9848899000000,15.992411000000,68.408008
12/18/20 6:09,0.9852584000000,15.997745000000,69.085183
12/18/20 6:10,0.9855233700000,16.001515000000,70.267864
12/18/20 6:11,0.9856583000000,16.003452000000,69.663106
12/18/20 6:12,0.9858453600000,16.006134000000,69.759827
12/18/20 6:13,0.9859943100000,16.008315000000,68.291582
12/18/20 6:14,0.9862014000000,16.011361000000,67.991948
12/18/20 6:15,0.9863980300000,16.014164000000,70.146191
12/18/20 6:16,0.9866380100000,16.017586000000,70.123694
12/18/20 6:17,0.9867975400000,16.019879000000,69.570156
12/18/20 6:18,0.9869971700000,16.022701000000,70.755661
12/18/20 6:19,0.9871297000000,16.024618000000,69.132861
12/18/20 6:20,0.9872311900000,16.026116000000,67.735658
12/18/20 6:21,0.9873714200000,16.028173000000,68.159365
12/18/20 6:22,0.9874645500000,16.029539000000,68.193553
12/18/20 6:23,0.9877061200000,16.033101000000,67.826236
12/18/20 6:24,0.9881079000000,16.039036000000,67.697234
12/18/20 6:25,0.9883925900000,16.043140000000,69.356282
12/18/20 6:26,0.9886589100000,16.047066000000,67.836370
12/18/20 6:27,0.9890440200000,16.052597000000,69.630167
12/18/20 6:28,0.9894765900000,16.058631000000,71.684069
12/18/20 6:29,0.9899210200000,16.064827000000,71.740615
12/18/20 6:30,0.9904887700000,16.072807000000,71.138433
12/18/20 6:31,0.9911628200000,16.082290000000,71.085572
12/18/20 6:32,0.9916884700000,16.089639000000,71.521515
12/18/20 6:33,0.9923749600000,16.099259000000,71.361364
12/18/20 6:34,0.9927471500000,16.104463000000,71.514507
12/18/20 6:35,0.9929573700000,16.107465000000,70.043779
12/18/20 6:36,0.9932015300000,16.110938000000,70.287106
12/18/20 6:37,0.9932478100000,16.111647000000,65.342812
12/18/20 6:38,0.9933278900000,16.112811000000,68.780332
12/18/20 6:39,0.9933595200000,16.113317000000,62.556034
12/18/20 6:40,0.9934355700000,16.114448000000,67.213628
12/18/20 6:41,0.9936012400000,16.116879000000,68.157302
12/18/20 6:42,0.9937225600000,16.118646000000,68.670723
12/18/20 6:43,0.9938108800000,16.119951000000,67.659879
12/18/20 6:44,0.9938713400000,16.120832000000,68.630246
12/18/20 6:45,0.9940601700000,16.123655000000,66.882958
12/18/20 6:46,0.9942366400000,16.126231000000,68.496226
12/18/20 6:47,0.9944596900000,16.129401000000,70.372753
12/18/20 6:48,0.9949072200000,16.135843000000,69.468329
12/18/20 6:49,0.9952489200000,16.140889000000,67.724655
12/18/20 6:50,0.9956342800000,16.146625000000,67.177821
12/18/20 6:51,0.9958067000000,16.149244000000,65.826974
12/18/20 6:52,0.9959255400000,16.151086000000,64.513356
12/18/20 6:53,0.9960761200000,16.153330000000,67.106345
12/18/20 6:54,0.9963102200000,16.156794000000,67.579525
12/18/20 6:55,0.9965141700000,16.159859000000,66.541578
12/18/20 6:56,0.9966618300000,16.162012000000,68.579636
12/18/20 6:57,0.9968716900000,16.165101000000,67.943059
12/18/20 6:58,0.9970797000000,16.168193000000,67.274954
12/18/20 6:59,0.9972395900000,16.170508000000,69.080620
12/18/20 7:00,0.9974614400000,16.173708000000,69.322399
12/18/20 7:01,0.9977705800000,16.178126000000,69.973363
12/18/20 7:02,0.9981370400000,16.183377000000,69.784794
12/18/20 7:03,0.9988721700000,16.193981000000,69.326002
12/18/20 7:04,0.9995424100000,16.203591000000,69.746670
12/18/20 7:05,1.0005276000000,16.217816000000,69.260615
12/18/20 7:06,1.0014473000000,16.230795000000,70.856264
12/18/20 7:07,1.0022668000000,16.243027000000,66.997603
12/18/20 7:08,1.0029142000000,16.252410000000,68.994834
12/18/20 7:09,1.0036569000000,16.263258000000,68.462659
12/18/20 7:10,1.0042756000000,16.272277000000,68.603296
12/18/20 7:11,1.0049065000000,16.281366000000,69.422122
12/18/20 7:12,1.0050821000000,16.283906000000,69.105123
12/18/20 7:13,1.0054483000000,16.289027000000,71.494249
12/18/20 7:14,1.0063991000000,16.302737000000,69.352674
12/18/20 7:15,1.0074756000000,16.318134000000,69.920124
12/18/20 7:16,1.0084826000000,16.332497000000,70.111421
12/18/20 7:17,1.0094114000000,16.345887000000,69.362309
12/18/20 7:18,1.0101762000000,16.356732000000,70.523919
12/18/20 7:19,1.0111385000000,16.370773000000,68.534994
12/18/20 7:20,1.0123723000000,16.388568000000,69.334279
12/18/20 7:21,1.0131914000000,16.400247000000,70.132529
12/18/20 7:22,1.0145342000000,16.419052000000,71.407925
12/18/20 7:23,1.0151948000000,16.428414000000,70.560417
12/18/20 7:24,1.0158382000000,16.437445000000,71.249973
12/18/20 7:25,1.0165149000000,16.447108000000,70.026947
12/18/20 7:26,1.0172515000000,16.457744000000,69.254750
12/18/20 7:27,1.0179374000000,16.467549000000,69.944923
12/18/20 7:28,1.0183763000000,16.473782000000,70.419995
12/18/20 7:29,1.0188760000000,16.481035000000,68.900876
12/18/20 7:30,1.0192994000000,16.487227000000,68.377574
12/18/20 7:31,1.0197402000000,16.493795000000,67.106792
12/18/20 7:32,1.0201426000000,16.499890000000,66.026076
12/18/20 7:33,1.0203604000000,16.503233000000,65.144795
12/18/20 7:34,1.0208152000000,16.510454000000,62.989889
12/18/20 7:35,1.0212139000000,16.516852000000,62.313659
12/18/20 7:36,1.0216797000000,16.524442000000,61.366956
12/18/20 7:37,1.0219827000000,16.529364000000,61.571943
12/18/20 7:38,1.0222745000000,16.533919000000,64.061803
12/18/20 7:39,1.0224031000000,16.535970000000,62.680285
12/18/20 7:40,1.0225746000000,16.538931000000,57.916004
12/18/20 7:41,1.0228563000000,16.543467000000,62.095916
12/18/20 7:42,1.0231361000000,16.547965000000,62.222654
12/18/20 7:43,1.0233955000000,16.552162000000,61.797111
12/18/20 7:44,1.0237759000000,16.558066000000,64.433313
12/18/20 7:45,1.0240819000000,16.562750000000,65.319257
12/18/20 7:46,1.0243967000000,16.567664000000,64.067268
12/18/20 7:47,1.0248375000000,16.574574000000,63.791081
12/18/20 7:48,1.0252843000000,16.581665000000,63.002904
12/18/20 7:49,1.0255746000000,16.586427000000,60.978518
12/18/20 7:50,1.0257214000000,16.588794000000,62.005215
12/18/20 7:51,1.0259213000000,16.592072000000,60.974700
12/18/20 7:52,1.0260759000000,16.594608000000,60.972642
12/18/20 7:53,1.0263185000000,16.598530000000,61.846961
12/18/20 7:54,1.0263995000000,16.599851000000,61.372391
12/18/20 7:55,1.0266402000000,16.603787000000,61.141683
12/18/20 7:56,1.0267436000000,16.605450000000,62.177096
12/18/20 7:57,1.0268298000000,16.606867000000,60.872681
